chapter_number,chapter_title,tokens,pos,lemma,tag,dep,sentence,title,ent_word,ent_label
Chapter 51,Stopping by Betty Jean’s,Betty,PROPN,betty,NNP,compound,"
    Betty Jean poked her head out of the door.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,Jean,PROPN,jean,NNP,nsubj,"
    Betty Jean poked her head out of the door.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,poked,VERB,poke,VBD,ROOT,"
    Betty Jean poked her head out of the door.",,,
Chapter 51,Stopping by Betty Jean’s,her,PRON,her,PRP$,poss,"
    Betty Jean poked her head out of the door.",,,
Chapter 51,Stopping by Betty Jean’s,head,NOUN,head,NN,dobj,"
    Betty Jean poked her head out of the door.",,,
Chapter 51,Stopping by Betty Jean’s,door,NOUN,door,NN,pobj,"
    Betty Jean poked her head out of the door.",,,
Chapter 51,Stopping by Betty Jean’s,Mother,PROPN,mother,NNP,nsubj,"Mother was sitting on the couch, and Betty Jean had brought in sweet tea and oatmeal muffins.",,,
Chapter 51,Stopping by Betty Jean’s,sitting,VERB,sit,VBG,ROOT,"Mother was sitting on the couch, and Betty Jean had brought in sweet tea and oatmeal muffins.",,,
Chapter 51,Stopping by Betty Jean’s,couch,NOUN,couch,NN,pobj,"Mother was sitting on the couch, and Betty Jean had brought in sweet tea and oatmeal muffins.",,,
Chapter 51,Stopping by Betty Jean’s,Betty,PROPN,betty,NNP,compound,"Mother was sitting on the couch, and Betty Jean had brought in sweet tea and oatmeal muffins.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,Jean,PROPN,jean,NNP,nsubj,"Mother was sitting on the couch, and Betty Jean had brought in sweet tea and oatmeal muffins.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,brought,VERB,bring,VBN,conj,"Mother was sitting on the couch, and Betty Jean had brought in sweet tea and oatmeal muffins.",,,
Chapter 51,Stopping by Betty Jean’s,sweet,ADJ,sweet,JJ,amod,"Mother was sitting on the couch, and Betty Jean had brought in sweet tea and oatmeal muffins.",,,
Chapter 51,Stopping by Betty Jean’s,tea,NOUN,tea,NN,dobj,"Mother was sitting on the couch, and Betty Jean had brought in sweet tea and oatmeal muffins.",,,
Chapter 51,Stopping by Betty Jean’s,oatmeal,ADJ,oatmeal,JJ,amod,"Mother was sitting on the couch, and Betty Jean had brought in sweet tea and oatmeal muffins.",,,
Chapter 51,Stopping by Betty Jean’s,muffins,NOUN,muffin,NNS,conj,"Mother was sitting on the couch, and Betty Jean had brought in sweet tea and oatmeal muffins.",,,
Chapter 51,Stopping by Betty Jean’s,Liz,PROPN,liz,NNP,nsubj,"Liz was talking, and Mother and Curtis and Betty Jean were laughing at something she’d said, and everything seemed so normal.",,Liz,PERSON
Chapter 51,Stopping by Betty Jean’s,talking,VERB,talk,VBG,ROOT,"Liz was talking, and Mother and Curtis and Betty Jean were laughing at something she’d said, and everything seemed so normal.",,,
Chapter 51,Stopping by Betty Jean’s,Mother,PROPN,mother,NNP,nsubj,"Liz was talking, and Mother and Curtis and Betty Jean were laughing at something she’d said, and everything seemed so normal.",,,
Chapter 51,Stopping by Betty Jean’s,Curtis,PROPN,curtis,NNP,conj,"Liz was talking, and Mother and Curtis and Betty Jean were laughing at something she’d said, and everything seemed so normal.",,Curtis,PRODUCT
Chapter 51,Stopping by Betty Jean’s,Betty,PROPN,betty,NNP,compound,"Liz was talking, and Mother and Curtis and Betty Jean were laughing at something she’d said, and everything seemed so normal.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,Jean,PROPN,jean,NNP,conj,"Liz was talking, and Mother and Curtis and Betty Jean were laughing at something she’d said, and everything seemed so normal.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,laughing,VERB,laugh,VBG,conj,"Liz was talking, and Mother and Curtis and Betty Jean were laughing at something she’d said, and everything seemed so normal.",,,
Chapter 51,Stopping by Betty Jean’s,said,VERB,say,VBD,relcl,"Liz was talking, and Mother and Curtis and Betty Jean were laughing at something she’d said, and everything seemed so normal.",,,
Chapter 51,Stopping by Betty Jean’s,normal,ADJ,normal,JJ,oprd,"Liz was talking, and Mother and Curtis and Betty Jean were laughing at something she’d said, and everything seemed so normal.",,,
Chapter 51,Stopping by Betty Jean’s,asked,VERB,ask,VBD,ROOT,"
    “What is it?” asked Betty Jean.",,,
Chapter 51,Stopping by Betty Jean’s,Betty,PROPN,betty,NNP,compound,"
    “What is it?” asked Betty Jean.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,Jean,PROPN,jean,NNP,dobj,"
    “What is it?” asked Betty Jean.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,guess,VERB,guess,VBP,ROOT,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,,
Chapter 51,Stopping by Betty Jean’s,heard,VERB,hear,VBD,ccomp,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,,
Chapter 51,Stopping by Betty Jean’s,voice,NOUN,voice,NN,pobj,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,,
Chapter 51,Stopping by Betty Jean’s,Liz,PROPN,liz,NNP,nsubj,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,Liz,PERSON
Chapter 51,Stopping by Betty Jean’s,grabbed,VERB,grab,VBD,advcl,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,,
Chapter 51,Stopping by Betty Jean’s,Curtis,PROPN,curtis,NNP,poss,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,,
Chapter 51,Stopping by Betty Jean’s,arm,NOUN,arm,NN,dobj,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,,
Chapter 51,Stopping by Betty Jean’s,Betty,PROPN,betty,NNP,compound,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,Jean,PROPN,jean,NNP,nsubj,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,pushed,VERB,push,VBD,conj,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,,
Chapter 51,Stopping by Betty Jean’s,kitchen,NOUN,kitchen,NN,pobj,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,,
Chapter 51,Stopping by Betty Jean’s,Pastor,PROPN,pastor,NNP,compound,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,Pastor George,PERSON
Chapter 51,Stopping by Betty Jean’s,George,PROPN,george,NNP,nsubj,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,Pastor George,PERSON
Chapter 51,Stopping by Betty Jean’s,talking,VERB,talk,VBG,relcl,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,,
Chapter 51,Stopping by Betty Jean’s,phone,NOUN,phone,NN,pobj,"
    I guess they heard something in my voice, because Liz grabbed Curtis’s arm, and Betty Jean pushed them both into the kitchen, where Pastor George was talking on the phone.",,,
Chapter 51,Stopping by Betty Jean’s,Betty,PROPN,betty,NNP,compound,"
    Betty Jean opened the back door and held it open, gesturing for her husband to go inside.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,Jean,PROPN,jean,NNP,nsubj,"
    Betty Jean opened the back door and held it open, gesturing for her husband to go inside.",,Betty Jean,PERSON
Chapter 51,Stopping by Betty Jean’s,opened,VERB,open,VBD,ROOT,"
    Betty Jean opened the back door and held it open, gesturing for her husband to go inside.",,,
Chapter 51,Stopping by Betty Jean’s,door,NOUN,door,NN,dobj,"
    Betty Jean opened the back door and held it open, gesturing for her husband to go inside.",,,
Chapter 51,Stopping by Betty Jean’s,held,VERB,hold,VBD,conj,"
    Betty Jean opened the back door and held it open, gesturing for her husband to go inside.",,,
Chapter 51,Stopping by Betty Jean’s,open,ADJ,open,JJ,oprd,"
    Betty Jean opened the back door and held it open, gesturing for her husband to go inside.",,,
Chapter 51,Stopping by Betty Jean’s,gesturing,VERB,gesture,VBG,advcl,"
    Betty Jean opened the back door and held it open, gesturing for her husband to go inside.",,,
Chapter 51,Stopping by Betty Jean’s,her,PRON,her,PRP$,poss,"
    Betty Jean opened the back door and held it open, gesturing for her husband to go inside.",,,
Chapter 51,Stopping by Betty Jean’s,husband,NOUN,husband,NN,nsubj,"
    Betty Jean opened the back door and held it open, gesturing for her husband to go inside.",,,
Chapter 51,Stopping by Betty Jean’s,inside,ADV,inside,RB,advmod,"
    Betty Jean opened the back door and held it open, gesturing for her husband to go inside.",,,
Chapter 52,Afterwards,Betty,PROPN,betty,NNP,compound,Betty Jean glanced over at Pastor George.,,Betty Jean,PERSON
Chapter 52,Afterwards,Jean,PROPN,jean,NNP,nsubj,Betty Jean glanced over at Pastor George.,,Betty Jean,PERSON
Chapter 52,Afterwards,glanced,VERB,glance,VBD,ROOT,Betty Jean glanced over at Pastor George.,,,
Chapter 52,Afterwards,Pastor,PROPN,pastor,NNP,compound,Betty Jean glanced over at Pastor George.,,,
Chapter 52,Afterwards,George,PROPN,george,NNP,pobj,Betty Jean glanced over at Pastor George.,,,
Chapter 52,Afterwards,Curtis,PROPN,curtis,NNP,nsubj,"Curtis moved to follow him, but Betty Jean grabbed his arm.",,,
Chapter 52,Afterwards,moved,VERB,move,VBD,ROOT,"Curtis moved to follow him, but Betty Jean grabbed his arm.",,,
Chapter 52,Afterwards,follow,VERB,follow,VB,xcomp,"Curtis moved to follow him, but Betty Jean grabbed his arm.",,,
Chapter 52,Afterwards,him,PRON,he,PRP,dobj,"Curtis moved to follow him, but Betty Jean grabbed his arm.",,,
Chapter 52,Afterwards,Betty,PROPN,betty,NNP,compound,"Curtis moved to follow him, but Betty Jean grabbed his arm.",,Betty Jean,PERSON
Chapter 52,Afterwards,Jean,PROPN,jean,NNP,nsubj,"Curtis moved to follow him, but Betty Jean grabbed his arm.",,Betty Jean,PERSON
Chapter 52,Afterwards,grabbed,VERB,grab,VBD,conj,"Curtis moved to follow him, but Betty Jean grabbed his arm.",,,
Chapter 52,Afterwards,his,PRON,his,PRP$,poss,"Curtis moved to follow him, but Betty Jean grabbed his arm.",,,
Chapter 52,Afterwards,arm,NOUN,arm,NN,dobj,"Curtis moved to follow him, but Betty Jean grabbed his arm.",,,
Chapter 52,Afterwards,Betty,PROPN,betty,NNP,compound,I—” Betty Jean choked up and couldn’t finish.,,Betty Jean,PERSON
Chapter 52,Afterwards,Jean,PROPN,jean,NNP,nsubj,I—” Betty Jean choked up and couldn’t finish.,,Betty Jean,PERSON
Chapter 52,Afterwards,choked,VERB,choke,VBD,ROOT,I—” Betty Jean choked up and couldn’t finish.,,,
Chapter 52,Afterwards,finish,VERB,finish,VB,conj,I—” Betty Jean choked up and couldn’t finish.,,,
Chapter 52,Afterwards,Betty,PROPN,betty,NNP,compound,"
    Betty Jean nodded, but she didn’t move.",,Betty Jean,PERSON
Chapter 52,Afterwards,Jean,PROPN,jean,NNP,nsubj,"
    Betty Jean nodded, but she didn’t move.",,Betty Jean,PERSON
Chapter 52,Afterwards,nodded,VERB,nod,VBD,ROOT,"
    Betty Jean nodded, but she didn’t move.",,,
Chapter 52,Afterwards,acting,VERB,act,VBG,ROOT,They were acting like Betty Jean should be grateful to only have a broken window and a burnt-up couch.,,,
Chapter 52,Afterwards,like,ADP,like,IN,prep,They were acting like Betty Jean should be grateful to only have a broken window and a burnt-up couch.,,,
Chapter 52,Afterwards,Betty,PROPN,betty,NNP,compound,They were acting like Betty Jean should be grateful to only have a broken window and a burnt-up couch.,,Betty Jean,PERSON
Chapter 52,Afterwards,Jean,PROPN,jean,NNP,pobj,They were acting like Betty Jean should be grateful to only have a broken window and a burnt-up couch.,,Betty Jean,PERSON
Chapter 52,Afterwards,grateful,ADJ,grateful,JJ,acomp,They were acting like Betty Jean should be grateful to only have a broken window and a burnt-up couch.,,,
Chapter 52,Afterwards,broken,ADJ,broken,JJ,amod,They were acting like Betty Jean should be grateful to only have a broken window and a burnt-up couch.,,,
Chapter 52,Afterwards,window,NOUN,window,NN,dobj,They were acting like Betty Jean should be grateful to only have a broken window and a burnt-up couch.,,,
