Word,Synonyms
pile,"pile, heap, mound, agglomerate, cumulation, cumulus, batch, deal, flock, good deal, great deal, hatful, lot, mass, mess, mickle, mint, mountain, muckle, passel, peck, plenty, pot, quite a little, raft, sight, slew, spate, stack, tidy sum, wad, bundle, big bucks, megabucks, big money, down, voltaic pile, galvanic pile, spile, piling, stilt, nap, atomic pile, atomic reactor, chain reactor, throng, mob, pack, jam"
spin,"spin, twirl, twist, twisting, whirl, tailspin, spin around, reel, gyrate, birl, spin out"
climbed,"climb, climb up, mount, go up, wax, rise"
route,"path, route, itinerary, road"
warned,"warn, discourage, admonish, monish"
threatening,"endanger, jeopardize, jeopardise, menace, threaten, imperil, peril, baleful, forbidding, menacing, minacious, minatory, ominous, sinister, threatening, heavy, lowering, sullen"
clapping,"applause, hand clapping, clapping, clap, applaud, spat, acclaim"
shut,"close, shut, exclude, keep out, shut out, unopen, closed"
impressive,"impressive, telling"
segregationists,"segregator, segregationist"
humming,"hum, humming, buzz, seethe, thrum"
fake,"fake, sham, postiche, imposter, impostor, pretender, faker, fraud, shammer, pseudo, pseud, role player, juke, forge, counterfeit, fudge, manipulate, falsify, cook, wangle, misrepresent, talk through one's hat, bullshit, bull, bogus, phony, phoney, bastard, false, faux, imitation, simulated"
beard,"beard, face fungus, whiskers, byssus"
robe,"robe, gown, vest, clothe, cloak, drape"
selected,"choose, take, select, pick out, selected"
segregationist,"segregator, segregationist"
complained,"complain, kick, plain, sound off, quetch, kvetch"
neighbor,"neighbor, neighbour"
ho,"holmium, Ho, atomic number 67"
ended,"end, stop, finish, terminate, cease, complete, concluded, ended, over, all over, terminated"
moderate,"centrist, middle of the roader, moderate, moderationist, chair, lead, control, hold in, hold, contain, check, curb, mince, soften, tone down, tame, chasten, temper, temperate, restrained"
elected,"elect, elective, elected"
reminding,"remind, prompt, cue"
heartedly,
kicked,"kick, kick back, recoil, give up, complain, plain, sound off, quetch, kvetch"
announced,"announce, denote, declare, annunciate, harbinger, foretell, herald, announced, proclaimed"
aloud,"aloud, out loud, loudly, loud"
thanks,"thanks, thank, give thanks"
sir,"sir, Sir"
stars,"star, ace, adept, champion, sensation, maven, mavin, virtuoso, genius, hotshot, superstar, whiz, whizz, wizard, wiz, principal, lead, headliner, asterisk, star topology"
expensive,expensive
airplane,"airplane, aeroplane, plane"
present,"present, nowadays, present tense, show, demo, exhibit, demonstrate, represent, lay out, stage, submit, pose, award, give, gift, deliver, introduce, acquaint, portray, confront, face, salute"
moon,"Moon, moon, lunar month, lunation, synodic month, moonlight, moonshine, Sun Myung Moon, daydream, moon around, moon on"
gazed,"gaze, stare"
pine,"pine, pine tree, true pine, ache, yearn, yen, languish"
stockings,"stocking, stock, carry, stockpile, buy in, stock up, sprout"
cranberries,cranberry
balls,"ball, musket ball, globe, orb, testis, testicle, orchis, ballock, bollock, nut, egg, Ball, Lucille Ball, clod, glob, lump, clump, chunk, formal"
strung,"string, thread, draw, string up, string along, strung"
automobile,"car, auto, automobile, machine, motorcar"
branches,"branch, subdivision, arm, leg, ramification, outgrowth, offshoot, offset, limb, ramify, fork, furcate, separate"
weatherman,"weatherman, weather forecaster"
scraps,"garbage, refuse, food waste, scraps, bit, chip, flake, fleck, scrap, rubbish, trash, fight, fighting, combat, junk, quarrel, dispute, argufy, altercate"
boxes,"box, loge, boxful, corner, boxwood, box seat, package"
firmly,"firm, firmly, steadfastly, unwaveringly, securely, hard"
bird,"bird, fowl, dame, doll, wench, skirt, chick, boo, hoot, Bronx cheer, hiss, raspberry, razzing, razz, snort, shuttlecock, birdie, shuttle, birdwatch"
nah,
miracles,miracle
corners,"corner, nook, street corner, turning point, recess, recession, niche, box, quoin, tree"
searching,"search, seek, look for, look, research, explore, inquisitory, probing, searching, trenchant"
socks,"sock, windsock, wind sock, air sock, air-sleeve, wind sleeve, wind cone, drogue, bop, whop, whap, bonk, bash"
cashmere,"cashmere, Kashmir, Cashmere, Jammu and Kashmir"
beds,"bed, bottom, seam, layer, sleep together, roll in the hay, love, make out, make love, sleep with, get laid, have sex, know, do it, be intimate, have intercourse, have it away, have it off, screw, fuck, jazz, eff, hump, lie with, have a go at it, bang, get it on, bonk, go to bed, turn in, crawl in, kip down, hit the hay, hit the sack, sack out, go to sleep, retire"
modern,"modern, modern font, Bodoni, Bodoni font, mod, modernistic, advanced, forward-looking, innovative, Modern, New"
positioned,"position, put, set, place, pose, lay"
unwrapped,"unwrap, undo, disclose, let on, bring out, reveal, discover, expose, divulge, break, give away, let out, unwrapped"
album,"album, record album"
copy,"transcript, copy, written matter, imitate, simulate, replicate, re-create"
twin,"twin, Gemini, Twin, Twin Falls, counterpart, similitude, duplicate, parallel, match, mate, couple, pair, matching, twinned"
flight,"flight, flying, flight of stairs, flight of steps, escape, trajectory, fledge"
ornament,"decoration, ornament, ornamentation, decorate, adorn, grace, embellish, beautify"
chains,"irons, chains, chain, concatenation, chemical chain, Chain, Ernst Boris Chain, Sir Ernst Boris Chain, range, mountain range, range of mountains, mountain chain, chain of mountains, string, strand"
awake,"wake up, awake, arouse, awaken, wake, come alive, waken, alert, alive"
shaking,"shaking, shakiness, trembling, quiver, quivering, vibration, palpitation, shake, agitate, didder, judder, rock, sway, stimulate, shake up, excite, stir, shake off, throw off, escape from"
pillow,"pillow, rest"
point,"point, detail, item, degree, level, stage, point in time, tip, peak, dot, spot, compass point, period, full stop, stop, full point, head, decimal point, percentage point, pointedness, gunpoint, power point, distributor point, breaker point, indicate, designate, show, orient, charge, steer, maneuver, manoeuver, manoeuvre, direct, guide, channelize, channelise, bespeak, betoken, signal, luff, target, aim, place, sharpen, taper, repoint"
respond,"react, respond, answer, reply"
player,"player, participant, musician, instrumentalist, actor, histrion, thespian, role player"
false,"false, mistaken, delusive, fake, faux, imitation, simulated, off-key, sour, assumed, fictitious, fictive, pretended, put on, sham, untrue, faithlessly, traitorously, treacherously, treasonably"
radar,"radar, microwave radar, radio detection and ranging, radiolocation"
twinkle,"twinkle, scintillation, sparkling, sparkle, spark, light, flash, blink, wink, winkle, scintillate"
eye,"eye, oculus, optic, center, centre, middle, heart, eyeball"
chestnuts,"chestnut, chestnut tree"
o’clock,
roasted,"roast, ridicule, guy, blackguard, laugh at, jest at, rib, make fun, poke fun, roasted"
bowl,"bowl, trough, bowlful, stadium, arena, sports stadium, bowling ball, pipe bowl, roll"
exciting,"excite, stimulate, stir, agitate, rouse, turn on, charge, commove, charge up, arouse, sex, wind up, shake, shake up, energize, energise, exciting"
tail,"tail, fag end, tail end, buttocks, nates, arse, butt, backside, bum, buns, can, fundament, hindquarters, hind end, keister, posterior, prat, rear, rear end, rump, stern, seat, tooshie, tush, bottom, behind, derriere, fanny, ass, shadow, shadower, tail assembly, empennage, after part, quarter, poop, chase, chase after, trail, tag, give chase, dog, go after, track, dock, bob"
taped,"tape, videotape, record, tap, tip, exploit, wiretap, intercept, bug, rap, knock, pink, tapdance, solicit, beg, taped, tape-recorded"
carved,"carve, chip at, cut up, carved, carven"
drive,"drive, thrust, driving force, campaign, cause, crusade, movement, effort, driveway, private road, driving, ride, parkway, motor, force, ram, repel, repulse, force back, push back, beat back, tug, labor, labour, push, get, aim, take"
goofy,"Goofy, cockamamie, cockamamy, goofy, sappy, silly, wacky, whacky, zany"
wooden,wooden
somebody,"person, individual, someone, somebody, mortal, soul"
unfolded,"blossom, blossom out, blossom forth, unfold, stretch, stretch out, extend, spread, spread out, open"
entitles,"entitle, title, ennoble, gentle"
record,"record, phonograph record, phonograph recording, disk, disc, platter, track record, record book, book, criminal record, enter, put down, tape, read, register, show, commemorate, memorialize, memorialise, immortalize, immortalise"
use,"use, usage, utilization, utilisation, employment, exercise, function, purpose, role, consumption, economic consumption, usance, use of goods and services, habit, manipulation, enjoyment, utilize, utilise, apply, employ, habituate, expend, practice"
threatened,"endanger, jeopardize, jeopardise, menace, threaten, imperil, peril, threatened"
charging,"charge, bear down, accuse, bill, tear, shoot, shoot down, buck, appoint, lodge, file, commit, institutionalize, institutionalise, send, consign, agitate, rouse, turn on, commove, excite, charge up, load, level, point, saddle, burden, blame"
nickel,"nickel, Ni, atomic number 28, nickel note"
plane,"airplane, aeroplane, plane, sheet, planer, planing machine, carpenter's plane, woodworking plane, shave, skim, flat, level"
uniform,"uniform, unvarying, consistent, undifferentiated"
clouds,"cloud, swarm, overcast, obscure, befog, becloud, obnubilate, haze over, fog, mist, defile, sully, corrupt, taint, mottle, dapple"
rounded,"round, round out, round off, labialize, labialise, attack, assail, lash out, snipe, assault, polish, polish up, brush up, round down, flesh out, fill out, rounded"
men,"work force, workforce, manpower, hands, men, man, adult male, serviceman, military man, military personnel, homo, human being, human, valet, valet de chambre, gentleman, gentleman's gentleman, Man, Isle of Man, piece, world, human race, humanity, humankind, human beings, humans, mankind"
fair,"carnival, fair, funfair, bazaar, just, fairish, reasonable, bonny, bonnie, comely, sightly, average, mediocre, middling, clean, honest, fairly, evenhandedly"
hang,"bent, knack, hang, hang up, string up, fall, flow, attend, advert, pay heed, give ear, cling"
painted,"paint, painted, motley, calico, multicolor, multi-color, multicolour, multi-colour, multicolored, multi-colored, multicoloured, multi-coloured, particolored, particoloured, piebald, pied, varicolored, varicoloured"
chance,"opportunity, chance, luck, fortune, hazard, probability, prospect, gamble, risk, take chances, adventure, run a risk, take a chance, find, happen, bump, encounter, casual"
hundreds,"hundred, 100, C, century, one C"
buttons,"button, push button, push, clitoris, clit, release"
detail,"detail, item, point, particular, contingent"
wires,"wire, conducting wire, telegram, cable, telegraph, electrify"
doors,"door, doorway, room access, threshold"
pale,"picket, pale, blanch, blench, pallid, wan, sick"
directly,"directly, straight, direct, immediately, instantly, straightaway, straight off, now, right away, at once, forthwith, like a shot, flat"
cockpit,cockpit
safe,"safe, condom, rubber, safety, prophylactic, dependable, good, secure"
larger,"bigger, larger, large, big, bombastic, declamatory, orotund, tumid, turgid, magnanimous, prominent, enceinte, expectant, gravid, great, heavy, with child"
wished,"wish, care, like, wish well, bid"
grow,"turn, grow, mature, maturate, originate, arise, rise, develop, uprise, spring up, raise, farm, produce, get, acquire"
houses,"house, firm, business firm, sign of the zodiac, star sign, sign, mansion, planetary house, family, household, home, menage, theater, theatre, put up, domiciliate"
roads,"roads, roadstead, road, route"
trees,"tree, tree diagram, Tree, Sir Herbert Beerbohm Tree, corner, shoetree"
caramel,"caramel, caramelized sugar, yellowish brown, raw sienna, buff, caramel brown"
silly,"silly, cockamamie, cockamamy, goofy, sappy, wacky, whacky, zany, airheaded, dizzy, empty-headed, featherbrained, giddy, light-headed, lightheaded, pathetic, ridiculous, punch-drunk, slaphappy"
airport,"airport, airdrome, aerodrome, drome"
unable,"unable, ineffective, ineffectual"
stewardess,"stewardess, air hostess, hostess"
invention,"invention, innovation, excogitation, conception, design"
willed,"will, bequeath, leave"
loud,"loud, brassy, cheap, flash, flashy, garish, gaudy, gimcrack, meretricious, tacky, tatty, tawdry, trashy, forte, loudly, aloud"
nails,"nail, collar, apprehend, arrest, pick up, nab, cop, smash, boom, blast, nail down, peg, breeze through, ace, pass with flying colors, sweep through, sail through, pinpoint, complete"
