Word,Synonyms
jacket,"jacket, crown, crownwork, jacket crown, cap"
longer,"longer, thirster, yearner, long, retentive, recollective, tenacious, farseeing, farsighted, foresighted, foresightful, prospicient, longsighted"
mahogany,"mahogany, mahogany tree, reddish brown, sepia, burnt sienna, Venetian red"
spoons,"spoon, spoonful, smooch"
knives,"knife, tongue"
forks,"fork, branching, ramification, forking, crotch, pitchfork, branch, ramify, furcate, separate"
polishing,"shining, polishing, polish, smooth, smoothen, shine, refine, fine-tune, down, round, round off, polish up, brush up"
dreams,"dream, dreaming, ambition, aspiration, pipe dream, daydream, woolgather, stargaze"
dizzy,"dizzy, giddy, woozy, vertiginous, airheaded, empty-headed, featherbrained, light-headed, lightheaded, silly"
despite,"contempt, disdain, scorn, despite"
cook,"cook, Cook, James Cook, Captain Cook, Captain James Cook, fix, ready, make, prepare, fudge, manipulate, fake, falsify, wangle, misrepresent"
figured,"calculate, estimate, reckon, count on, figure, forecast, enter, visualize, visualise, envision, project, fancy, see, picture, image, cipher, cypher, compute, work out, figured"
educated,"educate, train, develop, prepare, school, cultivate, civilize, civilise, educated, enlightened"
thrilled,"thrill, tickle, vibrate, shudder, shiver, throb, exhilarate, tickle pink, inebriate, exalt, beatify, thrilled"
chattered,"chatter, click, chew the fat, shoot the breeze, chat, confabulate, confab, chitchat, chit-chat, chaffer, natter, gossip, jaw, claver, visit, piffle, palaver, prate, tittle-tattle, twaddle, clack, maunder, prattle, blab, gibber, tattle, blabber, gabble"
rehearsed,"rehearse, practise, practice"
death,"death, decease, expiry, dying, demise, last, Death, end, destruction"
carve,"carve, chip at, cut up"
birds,"bird, fowl, dame, doll, wench, skirt, chick, boo, hoot, Bronx cheer, hiss, raspberry, razzing, razz, snort, shuttlecock, birdie, shuttle, birdwatch"
bits,"spot, bit, chip, flake, fleck, scrap, moment, mo, minute, second, piece, morsel, bite, snatch, act, routine, number, turn"
penknife,penknife
oatmeal,"oatmeal, burgoo, rolled oats"
problem,"problem, job, trouble"
dare,"dare, daring, make bold, presume, defy"
run,"run, tally, test, trial, footrace, foot race, streak, running, running play, running game, rivulet, rill, runnel, streamlet, political campaign, campaign, ladder, ravel, discharge, outpouring, scat, scarper, turn tail, lam, run away, hightail it, bunk, head for the hills, take to the woods, escape, fly the coop, break away, go, pass, lead, extend, operate, flow, feed, course, function, work, range, play, tend, be given, lean, incline, prevail, persist, die hard, endure, execute, carry, guide, draw, black market, bleed, run for, consort, ply, hunt, hunt down, track down, race, move, melt, melt down, unravel"
struggling,"fight, struggle, clamber, scramble, shin, shinny, skin, sputter, contend, struggling"
snap,"catch, grab, snatch, snap, snap bean, gingersnap, ginger snap, ginger nut, crack, cracking, elasticity, snapshot, shot, snap fastener, press stud, cinch, breeze, picnic, duck soup, child's play, pushover, walkover, piece of cake, centering, snarl, tear, rupture, bust, click, snatch up, flick, break down, lose it, photograph, shoot"
rubbery,"rubbery, rubberlike, cartilaginous, gristly"
chopped,"chop, chop up, hack, chopped, shredded, sliced"
simmered,simmer
bean,"bean, edible bean, bean plant, attic, bonce, noodle, noggin, dome"
dirt,"soil, dirt, filth, grime, stain, grease, grunge, crap, shit, shite, poop, turd, scandal, malicious gossip, ungraded"
dragged,"drag, haul, hale, cart, embroil, tangle, sweep, sweep up, drag in, trail, get behind, hang back, drop behind, drop back, puff, draw, scuff, dredge, drag on, drag out"
step,"measure, step, footstep, pace, stride, stair, gradation, stone's throw, footfall, tone, whole tone, whole step, footprint, footmark, dance step, tread, mistreat, maltreat, abuse, ill-use, ill-treat"
mouth,"mouth, oral cavity, oral fissure, rima oris, mouthpiece, sass, sassing, backtalk, back talk, lip, talk, speak, utter, verbalize, verbalise"
scrubbed,"scrub, scour, scrub up, cancel, call off, scratch, scrubbed"
vacuumed,"vacuum, vacuum-clean, hoover"
beans,"bean, edible bean, bean plant, attic, bonce, noodle, noggin, dome"
gravy,"gravy, pan gravy, boom, bonanza, gold rush, godsend, manna from heaven, windfall, bunce"
dusted,"dust, scatter, sprinkle, dot, disperse"
roasted,"roast, ridicule, guy, blackguard, laugh at, jest at, rib, make fun, poke fun, roasted"
ideas,"idea, thought, mind, estimate, estimation, approximation, theme, melodic theme, musical theme"
scarred,"scar, mark, pock, pit, scarred, marred"
cuts,"cut, gash, slash, slice, cut of meat, stinger, track, deletion, excision, snub, cold shoulder, baseball swing, swing, undercut, cutting, cutting off, reduce, cut down, cut back, trim, trim down, trim back, bring down, swerve, sheer, curve, trend, veer, slue, slew, tailor, write out, issue, make out, edit, edit out, skip, hack, burn, switch off, turn off, turn out, ignore, disregard, prune, rationalize, rationalise, cut off, abridge, foreshorten, abbreviate, shorten, contract, dilute, thin, thin out, geld"
knife,"knife, tongue, stab"
gleamed,"glitter, glisten, glint, gleam, shine, glimmer"
chew,"chew, chaw, cud, quid, plug, wad, chewing, mastication, manduction, masticate, manducate, jaw"
rude,"ill-mannered, bad-mannered, rude, unmannered, unmannerly, ill-bred, bounderish, lowbred, underbred, yokelish, uncivil, natural, raw, crude, primitive"
land,"land, ground, soil, domain, demesne, dry land, earth, solid ground, terra firma, country, state, kingdom, realm, estate, landed estate, acres, nation, commonwealth, res publica, body politic, Land, Din Land, Edwin Herbert Land, farming, set down, put down, bring down, bring, set ashore, shore, down, shoot down"
desert,"desert, abandon, forsake, desolate, defect"
blowing,"blowing, blow, float, drift, be adrift, botch, bodge, bumble, fumble, botch up, muff, flub, screw up, ball up, spoil, muck up, bungle, fluff, bollix, bollix up, bollocks, bollocks up, bobble, mishandle, louse up, foul up, mess up, fuck up, waste, squander, fellate, suck, go down on, shove off, shove along, boast, tout, swash, shoot a line, brag, gas, bluster, vaunt, gasconade, blow out, burn out"
tumbleweed,"tumbleweed, Russian thistle, Russian tumbleweed, Russian cactus, Salsola kali tenuifolia, winged pigweed, Cycloloma atriplicifolium, Amaranthus albus, Amaranthus graecizans"
shift,"shift, displacement, transformation, transmutation, work shift, duty period, switch, switching, shifting, fault, faulting, geological fault, fracture, break, shift key, chemise, shimmy, slip, teddy, sack, change over, dislodge, reposition, transfer, stir, budge, agitate, careen, wobble, tilt, lurch, pitch, change"
emotions,emotion
disaster,"catastrophe, disaster, calamity, tragedy, cataclysm"
follow,"follow, postdate, fall out, travel along, comply, abide by, come after, conform to, adopt, espouse, take after, trace, watch, observe, watch over, keep an eye on, succeed, play along, accompany, keep up, keep abreast, come, be, surveil, survey, pursue, stick to, stick with"
decide,"decide, make up one's mind, determine, settle, resolve, adjudicate"
determined,"determine, find, find out, ascertain, shape, mold, influence, regulate, set, specify, define, fix, limit, decide, make up one's mind, settle, square off, square up, check, see, watch, learn, determined, dictated, compulsive, driven"
softly,"softly, quietly, lightly, gently, piano"
snoring,"snore, snoring, stertor, saw wood, saw logs"
passed,"pass, go through, go across, travel by, pass by, surpass, go past, go by, legislate, elapse, lapse, slip by, glide by, slip away, slide by, go along, hand, reach, pass on, turn over, give, run, go, lead, extend, overtake, overhaul, happen, hap, go on, pass off, occur, fall out, come about, take place, clear, spend, guide, draw, communicate, pass along, put across, evanesce, fade, blow over, fleet, make it, exceed, transcend, overstep, top, sink, fall, return, devolve, make pass, authorize, authorise, die, decease, perish, exit, pass away, expire, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it, excrete, egest, eliminate"
pills,"pill, lozenge, tablet, tab, birth control pill, contraceptive pill, oral contraceptive pill, oral contraceptive, anovulatory drug, anovulant"
ruin,"ruin, ruination, dilapidation, downfall, laying waste, ruining, wrecking, destroy, bankrupt, break, smash, deflower"
pick,"choice, pick, selection, picking, cream, woof, weft, filling, plectrum, plectron, pickax, pickaxe, option, pluck, cull, blame, find fault, clean, foot, plunk, break up, peck, beak, nibble, piece"
loses,"lose, misplace, mislay, turn a loss, fall back, drop off, fall behind, recede, miss, suffer"
polished,"polish, smooth, smoothen, shine, refine, fine-tune, down, round, round off, polish up, brush up, polished, refined, svelte, urbane, milled, dressed"
planting,"planting, plant, set, implant, engraft, embed, imbed, establish, found, constitute, institute"
places,"topographic point, place, spot, property, stead, position, lieu, shoes, home, post, berth, office, billet, situation, station, seat, plaza, piazza, space, blank space, put, set, pose, lay, rate, rank, range, order, grade, locate, site, come in, come out, target, aim, direct, point, identify, localize, localise, invest, commit, send"
snow,"snow, snowfall, Snow, C. P. Snow, Charles Percy Snow, Baron Snow of Leicester, coke, blow, nose candy, C, bamboozle, hoodwink, pull the wool over someone's eyes, lead by the nose, play false"
patiently,patiently
slip,"faux pas, gaffe, solecism, slip, gaucherie, slip-up, miscue, parapraxis, cutting, mooring, moorage, berth, trip, slickness, slick, slipperiness, strip, slip of paper, chemise, shimmy, shift, teddy, case, pillowcase, pillow slip, skid, sideslip, elusion, eluding, steal, slue, slew, slide, drop off, drop away, fall away, err, mistake, sneak, slip one's mind, dislocate, luxate, splay"
’cause,
glaring,"glower, glare, blazing, blinding, dazzling, fulgent, glaring, glary, crying, egregious, flagrant, gross, rank"
whined,"whine, snivel, squeak, screech, creak, screak, skreak, grizzle, yammer, yawp"
blushed,"blush, crimson, flush, redden"
drove,"drove, horde, swarm, drove chisel, drive, motor, force, ram, repel, repulse, force back, push back, beat back, tug, labor, labour, push, get, aim, ride, take"
sight,"sight, vision, visual sense, visual modality, ken, view, survey, batch, deal, flock, good deal, great deal, hatful, heap, lot, mass, mess, mickle, mint, mountain, muckle, passel, peck, pile, plenty, pot, quite a little, raft, slew, spate, stack, tidy sum, wad, spy"
wheelchair,wheelchair
clasped,"clasp, brooch, buckle"
fleshy,"fleshy, heavy, overweight, sarcoid"
trailing,"trailing, tracking, drag, trail, get behind, hang back, drop behind, drop back, chase, chase after, tail, tag, give chase, dog, go after, track, shack, train"
ushered,"usher, show"
cooed,coo
spanking,"spanking, spank, paddle, larrup, alert, brisk, lively, merry, rattling, snappy, zippy"
insisted,"insist, take a firm stand, importune, assert"
gurgled,"ripple, babble, guggle, burble, bubble, gurgle"
happily,"happily, merrily, mirthfully, gayly, blithely, jubilantly"
playpen,"playpen, pen"
hesitantly,"hesitantly, hesitatingly"
fingers,"finger, fingerbreadth, finger's breadth, digit, thumb, feel"
trembled,tremble
toy,"plaything, toy, miniature, toy dog, dally, play, flirt, fiddle, diddle"
chewing,"chew, chewing, mastication, manduction, masticate, manducate, jaw"
apple,"apple, orchard apple tree, Malus pumila"
pamphlet,"booklet, brochure, folder, leaflet, pamphlet, tract"
burn,"burn, burning, tan, suntan, sunburn, burn mark, fire, burn down, glow, combust, bite, sting, incinerate, cauterize, cauterise, cut, burn off, burn up"
turns,"bend, crook, twist, turn, turning, play, turn of events, go, spell, tour, bout, round, act, routine, number, bit, good turn, change state, become, change by reversal, reverse, move around, grow, release, turn over, plow, plough, sprain, wrench, wrick, rick, flex, deform, call on, sour, ferment, work"
titled,"entitle, title, style, coroneted, highborn, titled"
hibernation,hibernation
bolts,"thunderbolt, bolt, bolt of lightning, deadbolt, dash, abscond, absquatulate, decamp, run off, go off, make off, run out, bolt out, beetle off, gobble"
cloth,"fabric, cloth, material, textile"
crowded,"herd, crowd, crowd together, push, crowded"
bear,"bear, give birth, deliver, birth, have, digest, endure, stick out, stomach, stand, tolerate, support, brook, abide, suffer, put up, turn out, take over, accept, assume, hold, carry, contain, yield, pay, wear, behave, acquit, deport, conduct, comport, have a bun in the oven, gestate, expect"
