Word,Synonyms
support,"support, reinforcement, reenforcement, documentation, keep, livelihood, living, bread and butter, sustenance, supporting, accompaniment, musical accompaniment, backup, financial support, funding, backing, financial backing, back up, back, endorse, indorse, plump for, plunk for, hold, sustain, hold up, confirm, corroborate, substantiate, affirm, subscribe, underpin, bear out, defend, fend for, patronize, patronise, patronage, keep going, digest, endure, stick out, stomach, bear, stand, tolerate, brook, abide, suffer, put up"
showing,"screening, showing, viewing, display, exhibit, show, demo, present, demonstrate, prove, establish, shew, testify, bear witness, evidence, picture, depict, render, express, evince, indicate, point, designate, show up, read, register, record, usher"
positions,"position, place, military position, view, perspective, posture, attitude, status, post, berth, office, spot, billet, situation, spatial relation, placement, location, locating, positioning, emplacement, stance, side, stead, lieu, put, set, pose, lay"
capital,"capital, working capital, capital letter, uppercase, upper-case letter, majuscule, Capital, Washington, Das Kapital, chapiter, cap, great"
overthrew,"overthrow, subvert, overturn, bring down, overrule, override, reverse"
peaceful,"peaceful, peaceable, passive"
transition,"passage, transition, conversion, changeover, modulation"
power,"power, powerfulness, ability, office, force, exponent, index, might, mightiness, world power, major power, great power, superpower, baron, big businessman, business leader, king, magnate, mogul, top executive, tycoon"
commonly,"normally, usually, unremarkably, commonly, ordinarily"
referred,"mention, advert, bring up, cite, name, refer, pertain, relate, concern, come to, bear on, touch, touch on, have-to doe with, consult, look up, denote"
shook,"shook, shake, agitate, didder, judder, rock, sway, stimulate, shake up, excite, stir, shake off, throw off, escape from"
shrugged,shrug
overnight,"nightlong, all-night, overnight"
taxi,"cab, hack, taxi, taxicab"
promptly,"promptly, quickly, quick, readily, pronto, right away"
glanced,"glance, peek, glint"
slide,"slide, microscope slide, swoop, playground slide, sliding board, glide, coast, lantern slide, chute, slideway, sloping trough, skid, slip, slue, slew, slither"
uniform,"uniform, unvarying, consistent, undifferentiated"
compartment,compartment
independent,"mugwump, independent, fencesitter, freelancer, freelance, free-lance, free lance, self-employed person, autonomous, self-governing, sovereign, main"
books,"book, volume, record, record book, script, playscript, ledger, leger, account book, book of account, rule book, Koran, Quran, al-Qur'an, Book, Bible, Christian Bible, Good Book, Holy Scripture, Holy Writ, Scripture, Word of God, Word, reserve, hold"
boarded,"board, get on, room"
rooms,"suite, rooms, room, way, elbow room, board"
package,"package, bundle, packet, parcel, software, software program, computer software, software system, software package, box"
biscuits,"biscuit, cookie, cooky"
flat,"flat, flatcar, flatbed, flat tire, apartment, level, plane, categoric, categorical, unconditional, prostrate, compressed, bland, flavorless, flavourless, insipid, savorless, savourless, vapid, monotone, monotonic, monotonous, two-dimensional, 2-dimensional, mat, matt, matte, matted, directly, straight"
shortbread,"shortbread, shortbread cookie"
backward,"backward, half-witted, slow-witted, feebleminded, back, backwards, rearward, rearwards"
forward,"forward, send on, advancing, forward-moving, forwards, frontward, frontwards, forrad, forrard, forth, onward, ahead, onwards, forrader, fore"
facing,"facing, veneer, cladding, lining, confront, face up, face, front, look, present"
koruna,koruna
dissolved,"dissolve, fade out, fade away, resolve, break up, disband, thaw, unfreeze, unthaw, dethaw, melt, dismiss, dissolved"
conductor,"conductor, music director, director"
mini,"miniskirt, mini"
astronomical,"astronomic, astronomical, galactic"
realized,"recognize, recognise, realize, realise, agnize, agnise, understand, see, actualize, actualise, substantiate, gain, take in, clear, make, earn, pull in, bring in, accomplished, completed, realized, realised"
returning,"return, render, revert, retrovert, regress, turn back, hark back, come back, recall, take back, bring back, retort, repay, riposte, rejoin, refund, give back, deliver, reelect, fall, pass, devolve, yield, give, generate, returning, reverting, reversive"
eagle,"eagle, bird of Jove, double birdie"
pleasantly,"pleasantly, cheerily, sunnily, agreeably, enjoyably"
super,"superintendent, super, ace, A-one, crack, first-rate, tiptop, topnotch, top-notch, tops, extremely, exceedingly, passing"
expensive,expensive
tablecloths,tablecloth
waiters,"waiter, server"
tuxedos,"dinner jacket, tux, tuxedo, black tie"
tomorrow,tomorrow
stable,"stable, stalls, horse barn, static, unchanging"
whisper,"whisper, whispering, susurration, voicelessness, rustle, rustling"
members,"member, fellow member, extremity, appendage, penis, phallus"
pretend,"make-believe, pretend, feign, sham, affect, dissemble, act, guess, venture, hazard, make, make believe, profess"
quietly,"softly, quietly, quiet, restfully"
border,"boundary line, border, borderline, delimitation, mete, margin, perimeter, edge, molding, moulding, surround, environ, ring, skirt, bound, frame, frame in, adjoin, abut, march, butt, butt against, butt on"
a.m.,"ante meridiem, a.m., A.M."
politically,politically
silent,"silent, soundless, still, mum, tacit, understood, unsounded, dumb, mute"
hear,"hear, learn, get word, get wind, pick up, find out, get a line, discover, see, try, listen, take heed"
value,"value, economic value, time value, note value, prize, treasure, appreciate, respect, esteem, prise, measure, evaluate, valuate, assess, appraise, rate"
fluctuate,"fluctuate, vacillate, waver"
unlikely,"improbable, unlikely, unbelievable, unconvincing"
homosexuals,"homosexual, homophile, homo, gay"
persecuting,"persecute, oppress"
olden,olden
weather,"weather, weather condition, conditions, atmospheric condition, endure, brave, brave out, upwind"
worn,"wear, have on, bear, wear off, wear out, wear down, wear thin, hold out, endure, break, bust, fall apart, tire, wear upon, tire out, weary, jade, outwear, fag out, fag, fatigue, put on, get into, don, assume, worn, careworn, drawn, haggard, raddled"
markers,"marker, marking, mark"
grave,"grave, tomb, grave accent, sculpt, sculpture, scratch, engrave, inscribe, sedate, sober, solemn, dangerous, grievous, serious, severe, life-threatening, heavy, weighty"
word,"word, news, intelligence, tidings, discussion, give-and-take, parole, word of honor, Son, Word, Logos, password, watchword, countersign, Bible, Christian Bible, Book, Good Book, Holy Scripture, Holy Writ, Scripture, Word of God, give voice, formulate, phrase, articulate"
reports,"report, study, written report, account, news report, story, write up, report card, composition, paper, theme, reputation, describe, cover"
setting,"setting, scene, background, scope, mise en scene, stage setting, context, circumstance, place setting, mount, put, set, place, pose, position, lay, determine, specify, define, fix, limit, mark, prepare, set up, ready, gear up, localize, localise, go down, go under, arrange, plant, jell, congeal, typeset, countersink, sic, rig, lay out, adjust, correct, fructify, dress, do, coif, coiffe, coiffure"
glow,"freshness, glow, luminescence, incandescence, radiance, glowing, gleam, gleaming, lambency, beam, radiate, shine, burn"
shadow,"shadow, darkness, dark, apparition, phantom, phantasm, phantasma, fantasm, trace, vestige, tincture, tail, shadower, shade, shade off, overshadow, dwarf"
decide,"decide, make up one's mind, determine, settle, resolve, adjudicate"
making,"devising, fashioning, making, qualification, make, do, get, create, induce, stimulate, cause, have, produce, draw, gain, take in, clear, earn, realize, realise, pull in, bring in, form, constitute, reach, get to, progress to, construct, build, name, nominate, attain, hit, arrive at, lay down, establish, hold, throw, give, make up, take, stool, defecate, shit, take a shit, take a crap, ca-ca, crap, work, cook, fix, ready, prepare, seduce, score, pretend, make believe, urinate, piddle, puddle, micturate, piss, pee, pee-pee, make water, relieve oneself, take a leak, spend a penny, wee, wee-wee, pass water"
guidebook,"guidebook, guide"
freezer,"deep-freeze, Deepfreeze, deep freezer, freezer"
portable,portable
connecting,"connect, link, tie, link up, associate, tie in, relate, colligate, join, unite, get in touch, touch base, plug in, plug into"
crosses,"crosse, cross, crisscross, mark, Cross, crown of thorns, hybrid, crossbreed, hybridization, hybridisation, crossbreeding, crossing, interbreeding, hybridizing, traverse, track, cover, pass over, get over, get across, cut through, cut across, intersect, thwart, queer, spoil, scotch, foil, frustrate, baffle, bilk, span, sweep, hybridize, hybridise, interbreed"
investigate,"investigate, look into, inquire, enquire"
view,"position, view, perspective, aspect, prospect, scene, vista, panorama, survey, sight, eyeshot, opinion, sentiment, persuasion, thought, horizon, purview, see, consider, reckon, regard, look at, watch, catch, take in"
eager,"tidal bore, bore, eagre, aegir, eager"
rushed,"rush, hotfoot, hasten, hie, speed, race, pelt along, rush along, cannonball along, bucket along, belt along, step on it, hurry, look sharp, festinate, induce, stimulate, rushed"
edge,"edge, border, boundary, bound, sharpness, inch, adjoin, abut, march, butt, butt against, butt on"
lick,"salt lick, lick, lap, punch, clout, poke, biff, slug, cream, bat, clobber, drub, thrash, solve, work out, figure out, puzzle out, work, lap up"
scolding,"chiding, scolding, objurgation, tongue-lashing, call on the carpet, take to task, rebuke, rag, trounce, reproof, lecture, reprimand, jaw, dress down, call down, scold, chide, berate, bawl out, remonstrate, chew out, chew up, have words, lambaste, lambast, grouch, grumble"
broken,"interrupt, break, separate, split up, fall apart, come apart, bust, transgress, offend, infract, violate, go against, breach, break out, break away, burst, erupt, break off, discontinue, stop, break in, better, unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, give away, let out, fail, go bad, give way, die, give out, conk out, go, break down, dampen, damp, soften, weaken, part, split, break up, demote, bump, relegate, kick downstairs, bankrupt, ruin, smash, collapse, fall in, cave in, give, founder, break dance, break-dance, wear, wear out, snap off, get out, get around, pause, intermit, recrudesce, develop, crack, check, fracture, broken, crushed, humbled, humiliated, low, unkept, broken in, rugged, confused, disordered, upset, wiped out, impoverished, busted"
breeze,"breeze, zephyr, gentle wind, air, cinch, picnic, snap, duck soup, child's play, pushover, walkover, piece of cake"
cooling,"cooling, chilling, temperature reduction, cooling system, cool, chill, cool down, cool off"
phantom,"apparition, phantom, phantasm, phantasma, fantasm, specter, spectre, shadow"
construction,"construction, building, grammatical construction, expression, mental synthesis, structure, twist"
wide,"wide, broad, across-the-board, all-embracing, all-encompassing, all-inclusive, blanket, encompassing, extensive, panoptic, wide-eyed, spacious, wide-cut, full, wide of the mark, astray, widely"
lay,"ballad, lay, put, set, place, pose, position, put down, repose, lie, dwell, consist, lie in, rest, lie down, laic, secular"
ninth,"ninth, one-ninth, 9th"
gracefully,"gracefully, graciously"
stretching,"stretching, stretch, stretch along, extend, unfold, stretch out, elongate, load, adulterate, dilute, debase"
arches,"arch, archway, curve, arc"
decorated,"decorate, adorn, grace, ornament, embellish, beautify, deck, dress, adorned, decorated"
shimmery,shimmery
sunlight,"sunlight, sunshine, sun"
span,"span, couple, pair, twosome, twain, brace, yoke, couplet, distich, duo, duet, dyad, duad, bridge, straddle, cross, traverse, sweep"
intervals,"time interval, interval, separation, musical interval"
giving,"giving, gift, give, yield, afford, pay, hold, throw, have, make, present, devote, render, return, generate, impart, leave, pass on, establish, sacrifice, pass, hand, reach, turn over, dedicate, consecrate, commit, apply, grant, move over, give way, ease up, feed, contribute, chip in, kick in, collapse, fall in, cave in, break, founder, open, big, bighearted, bounteous, bountiful, freehanded, handsome, liberal, openhanded"
